"name","region","date","value","value_daily"
"cases","NT","2021-02-16",38,0
"cases","NT","2021-02-17",42,4
"cases","NT","2021-02-18",42,0
"cases","NT","2021-02-19",42,0
"cases","NT","2021-02-20",42,0
"cases","NT","2021-02-21",42,0
"cases","NT","2021-02-22",42,0
"cases","NT","2021-02-23",42,0
"cases","NT","2021-02-24",42,0
"cases","NT","2021-02-25",42,0
"cases","NT","2021-02-26",42,0
"cases","NT","2021-02-27",42,0
"cases","NT","2021-02-28",42,0
"cases","NT","2021-03-01",42,0
"cases","NT","2021-03-02",42,0
"cases","NT","2021-03-03",42,0
"cases","NT","2021-03-04",42,0
"cases","NT","2021-03-05",42,0
"cases","NT","2021-03-06",42,0
"cases","NT","2021-03-07",42,0
"cases","NT","2021-03-08",42,0
"cases","NT","2021-03-09",42,0
"cases","NT","2021-03-10",42,0
"cases","NT","2021-03-11",42,0
"cases","NT","2021-03-12",42,0
"cases","NT","2021-03-13",42,0
"cases","NT","2021-03-14",42,0
"cases","NT","2021-03-15",42,0
"cases","NT","2021-03-16",42,0
"cases","NT","2021-03-17",42,0
"cases","NT","2021-03-18",42,0
"cases","NT","2021-03-19",42,0
"cases","NT","2021-03-20",42,0
"cases","NT","2021-03-21",42,0
"cases","NT","2021-03-22",42,0
"cases","NT","2021-03-23",42,0
"cases","NT","2021-03-24",42,0
"cases","NT","2021-03-25",42,0
"cases","NT","2021-03-26",42,0
"cases","NT","2021-03-27",42,0
"cases","NT","2021-03-28",42,0
"cases","NT","2021-03-29",42,0
"cases","NT","2021-03-30",42,0
"cases","NT","2021-03-31",42,0
"cases","NT","2021-04-01",42,0
"cases","NT","2021-04-02",42,0
"cases","NT","2021-04-03",42,0
"cases","NT","2021-04-04",42,0
"cases","NT","2021-04-05",43,1
"cases","NT","2021-04-06",43,0
"cases","NT","2021-04-07",43,0
"cases","NT","2021-04-08",43,0
"cases","NT","2021-04-09",43,0
"cases","NT","2021-04-10",43,0
"cases","NT","2021-04-11",43,0
"cases","NT","2021-04-12",43,0
"cases","NT","2021-04-13",43,0
"cases","NT","2021-04-14",43,0
"cases","NT","2021-04-15",43,0
"cases","NT","2021-04-16",43,0
"cases","NT","2021-04-17",43,0
"cases","NT","2021-04-18",43,0
"cases","NT","2021-04-19",43,0
"cases","NT","2021-04-20",43,0
"cases","NT","2021-04-21",45,2
"cases","NT","2021-04-22",46,1
"cases","NT","2021-04-23",48,2
"cases","NT","2021-04-24",48,0
"cases","NT","2021-04-25",48,0
"cases","NT","2021-04-26",51,3
"cases","NT","2021-04-27",51,0
"cases","NT","2021-04-28",51,0
"cases","NT","2021-04-29",51,0
"cases","NT","2021-04-30",51,0
"cases","NT","2021-05-01",51,0
"cases","NT","2021-05-02",52,1
"cases","NT","2021-05-03",59,7
"cases","NT","2021-05-04",71,12
"cases","NT","2021-05-05",85,14
"cases","NT","2021-05-06",98,13
"cases","NT","2021-05-07",99,1
"cases","NT","2021-05-08",99,0
"cases","NT","2021-05-09",99,0
"cases","NT","2021-05-10",102,3
"cases","NT","2021-05-11",112,10
"cases","NT","2021-05-12",114,2
"cases","NT","2021-05-13",115,1
"cases","NT","2021-05-14",121,6
"cases","NT","2021-05-15",121,0
"cases","NT","2021-05-16",121,0
"cases","NT","2021-05-17",121,0
"cases","NT","2021-05-18",125,4
"cases","NT","2021-05-19",126,1
"cases","NT","2021-05-20",126,0
"cases","NT","2021-05-21",127,1
"cases","NT","2021-05-22",127,0
"cases","NT","2021-05-23",127,0
"cases","NT","2021-05-24",127,0
"cases","NT","2021-05-25",127,0
"cases","NT","2021-05-26",127,0
"cases","NT","2021-05-27",127,0
"cases","NT","2021-05-28",127,0
"cases","NT","2021-05-29",127,0
"cases","NT","2021-05-30",127,0
"cases","NT","2021-05-31",128,1
"cases","NT","2021-06-01",128,0
"cases","NT","2021-06-02",128,0
"cases","NT","2021-06-03",128,0
"cases","NT","2021-06-04",128,0
"cases","NT","2021-06-05",128,0
"cases","NT","2021-06-06",128,0
"cases","NT","2021-06-07",128,0
"cases","NT","2021-06-08",128,0
"cases","NT","2021-06-09",128,0
"cases","NT","2021-06-10",128,0
"cases","NT","2021-06-11",128,0
"cases","NT","2021-06-12",128,0
"cases","NT","2021-06-13",128,0
"cases","NT","2021-06-14",128,0
"cases","NT","2021-06-15",128,0
"cases","NT","2021-06-16",128,0
"cases","NT","2021-06-17",128,0
"cases","NT","2021-06-18",128,0
"cases","NT","2021-06-19",128,0
"cases","NT","2021-06-20",128,0
"cases","NT","2021-06-21",128,0
"cases","NT","2021-06-22",128,0
"cases","NT","2021-06-23",128,0
"cases","NT","2021-06-24",128,0
"cases","NT","2021-06-25",128,0
"cases","NT","2021-06-26",128,0
"cases","NT","2021-06-27",128,0
"cases","NT","2021-06-28",128,0
"cases","NT","2021-06-29",128,0
"cases","NT","2021-06-30",128,0
"cases","NT","2021-07-01",128,0
"cases","NT","2021-07-02",128,0
"cases","NT","2021-07-03",128,0
"cases","NT","2021-07-04",128,0
"cases","NT","2021-07-05",128,0
"cases","NT","2021-07-06",128,0
"cases","NT","2021-07-07",128,0
"cases","NT","2021-07-08",128,0
"cases","NT","2021-07-09",128,0
"cases","NT","2021-07-10",128,0
"cases","NT","2021-07-11",128,0
"cases","NT","2021-07-12",128,0
"cases","NT","2021-07-13",128,0
"cases","NT","2021-07-14",128,0
"cases","NT","2021-07-15",128,0
"cases","NT","2021-07-16",128,0
"cases","NT","2021-07-17",128,0
"cases","NT","2021-07-18",128,0
"cases","NT","2021-07-19",128,0
"cases","NT","2021-07-20",128,0
"cases","NT","2021-07-21",128,0
"cases","NT","2021-07-22",128,0
"cases","NT","2021-07-23",128,0
"cases","NT","2021-07-24",128,0
"cases","NT","2021-07-25",128,0
"cases","NT","2021-07-26",128,0
"cases","NT","2021-07-27",128,0
"cases","NT","2021-07-28",128,0
"cases","NT","2021-07-29",128,0
"cases","NT","2021-07-30",128,0
"cases","NT","2021-07-31",128,0
"cases","NT","2021-08-01",128,0
"cases","NT","2021-08-02",128,0
"cases","NT","2021-08-03",129,1
"cases","NT","2021-08-04",129,0
"cases","NT","2021-08-05",129,0
"cases","NT","2021-08-06",130,1
"cases","NT","2021-08-07",130,0
"cases","NT","2021-08-08",130,0
"cases","NT","2021-08-09",130,0
"cases","NT","2021-08-10",131,1
"cases","NT","2021-08-11",131,0
"cases","NT","2021-08-12",131,0
"cases","NT","2021-08-13",131,0
"cases","NT","2021-08-14",131,0
"cases","NT","2021-08-15",133,2
"cases","NT","2021-08-16",146,13
"cases","NT","2021-08-17",202,56
"cases","NT","2021-08-18",259,57
"cases","NT","2021-08-19",259,0
"cases","NT","2021-08-20",300,41
"cases","NT","2021-08-21",329,29
"cases","NT","2021-08-22",329,0
"cases","NT","2021-08-23",329,0
"cases","NT","2021-08-24",351,22
"cases","NT","2021-08-25",358,7
"cases","NT","2021-08-26",377,19
"cases","NT","2021-08-27",395,18
"cases","NT","2021-08-28",400,5
"cases","NT","2021-08-29",400,0
"cases","NT","2021-08-30",400,0
"cases","NT","2021-08-31",452,52
"cases","NT","2021-09-01",461,9
"cases","NT","2021-09-02",475,14
"cases","NT","2021-09-03",486,11
"cases","NT","2021-09-04",499,13
"cases","NT","2021-09-05",499,0
"cases","NT","2021-09-06",499,0
"cases","NT","2021-09-07",499,0
"cases","NT","2021-09-08",522,23
"cases","NT","2021-09-09",540,18
"cases","NT","2021-09-10",563,23
"cases","NT","2021-09-11",591,28
"cases","NT","2021-09-12",591,0
"cases","NT","2021-09-13",591,0
"cases","NT","2021-09-14",647,56
"cases","NT","2021-09-15",679,32
"cases","NT","2021-09-16",695,16
"cases","NT","2021-09-17",720,25
"cases","NT","2021-09-18",749,29
"cases","NT","2021-09-19",749,0
"cases","NT","2021-09-20",749,0
"cases","NT","2021-09-21",807,58
"cases","NT","2021-09-22",834,27
"cases","NT","2021-09-23",852,18
"cases","NT","2021-09-24",882,30
"cases","NT","2021-09-25",918,36
"cases","NT","2021-09-26",918,0
"cases","NT","2021-09-27",918,0
"cases","NT","2021-09-28",970,52
"cases","NT","2021-09-29",1019,49
"cases","NT","2021-09-30",1059,40
"cases","NT","2021-10-01",1059,0
"cases","NT","2021-10-02",1143,84
"cases","NT","2021-10-03",1143,0
"cases","NT","2021-10-04",1143,0
"cases","NT","2021-10-05",1240,97
"cases","NT","2021-10-06",1305,65
"cases","NT","2021-10-07",1360,55
"cases","NT","2021-10-08",1411,51
"cases","NT","2021-10-09",1456,45
"cases","NT","2021-10-10",1456,0
"cases","NT","2021-10-11",1456,0
"cases","NT","2021-10-12",1456,0
"cases","NT","2021-10-13",1537,81
"cases","NT","2021-10-14",1580,43
"cases","NT","2021-10-15",1617,37
"cases","NT","2021-10-16",1638,21
"cases","NT","2021-10-17",1638,0
"cases","NT","2021-10-18",1638,0
"cases","NT","2021-10-19",1694,56
"cases","NT","2021-10-20",1712,18
"cases","NT","2021-10-21",1746,34
"cases","NT","2021-10-22",1763,17
"cases","NT","2021-10-23",1786,23
"cases","NT","2021-10-24",1786,0
"cases","NT","2021-10-25",1786,0
"cases","NT","2021-10-26",1826,40
"cases","NT","2021-10-27",1843,17
"cases","NT","2021-10-28",1860,17
"cases","NT","2021-10-29",1863,3
"cases","NT","2021-10-30",1863,0
"cases","NT","2021-10-31",1863,0
"cases","NT","2021-11-01",1871,8
"cases","NT","2021-11-02",1880,9
"cases","NT","2021-11-03",1886,6
"cases","NT","2021-11-04",1886,0
"cases","NT","2021-11-05",1886,0
"cases","NT","2021-11-06",1886,0
"cases","NT","2021-11-07",1886,0
"cases","NT","2021-11-08",1886,0
"cases","NT","2021-11-09",1925,39
"cases","NT","2021-11-10",1951,26
"cases","NT","2021-11-11",1951,0
"cases","NT","2021-11-12",1951,0
"cases","NT","2021-11-13",2001,50
"cases","NT","2021-11-14",2001,0
"cases","NT","2021-11-15",2021,20
"cases","NT","2021-11-16",2028,7
"cases","NT","2021-11-17",2029,1
"cases","NT","2021-11-18",2032,3
"cases","NT","2021-11-19",2032,0
"cases","NT","2021-11-20",2036,4
"cases","NT","2021-11-21",2036,0
"cases","NT","2021-11-22",2044,8
"cases","NT","2021-11-23",2055,11
"cases","NT","2021-11-24",2057,2
"cases","NT","2021-11-25",2059,2
"cases","NT","2021-11-26",2059,0
"cases","NT","2021-11-27",2059,0
"cases","NT","2021-11-28",2059,0
"cases","NT","2021-11-29",2059,0
"cases","NT","2021-11-30",2060,1
"cases","NT","2021-12-01",2063,3
"cases","NT","2021-12-02",2068,5
"cases","NT","2021-12-03",2068,0
"cases","NT","2021-12-04",2069,1
"cases","NT","2021-12-05",2069,0
"cases","NT","2021-12-06",2069,0
"cases","NT","2021-12-07",2069,0
"cases","NT","2021-12-08",2069,0
"cases","NT","2021-12-09",2069,0
"cases","NT","2021-12-10",2070,1
"cases","NT","2021-12-11",2070,0
"cases","NT","2021-12-12",2070,0
"cases","NT","2021-12-13",2071,1
"cases","NT","2021-12-14",2071,0
"cases","NT","2021-12-15",2076,5
"cases","NT","2021-12-16",2082,6
"cases","NT","2021-12-17",2082,0
"cases","NT","2021-12-18",2082,0
"cases","NT","2021-12-19",2082,0
"cases","NT","2021-12-20",2082,0
"cases","NT","2021-12-21",2083,1
"cases","NT","2021-12-22",2090,7
"cases","NT","2021-12-23",2090,0
"cases","NT","2021-12-24",2090,0
"cases","NT","2021-12-25",2090,0
"cases","NT","2021-12-26",2090,0
"cases","NT","2021-12-27",2090,0
"cases","NT","2021-12-28",2090,0
"cases","NT","2021-12-29",2090,0
"cases","NT","2021-12-30",2187,97
"cases","NT","2021-12-31",2229,42
"cases","NT","2022-01-01",2229,0
"cases","NT","2022-01-02",2229,0
"cases","NT","2022-01-03",2229,0
"cases","NT","2022-01-04",2419,190
"cases","NT","2022-01-05",2495,76
"cases","NT","2022-01-06",2652,157
"cases","NT","2022-01-07",2801,149
"cases","NT","2022-01-08",2801,0
"cases","NT","2022-01-09",2801,0
"cases","NT","2022-01-10",3107,306
"cases","NT","2022-01-11",3322,215
"cases","NT","2022-01-12",3467,145
"cases","NT","2022-01-13",3587,120
"cases","NT","2022-01-14",3741,154
"cases","NT","2022-01-15",3741,0
"cases","NT","2022-01-16",3741,0
"cases","NT","2022-01-17",4055,314
"cases","NT","2022-01-18",4234,179
"cases","NT","2022-01-19",4372,138
"cases","NT","2022-01-20",4508,136
"cases","NT","2022-01-21",4680,172
"cases","NT","2022-01-22",4680,0
"cases","NT","2022-01-23",4680,0
"cases","NT","2022-01-24",4962,282
"cases","NT","2022-01-25",5120,158
"cases","NT","2022-01-26",5295,175
"cases","NT","2022-01-27",5446,151
"cases","NT","2022-01-28",5614,168
"cases","NT","2022-01-29",5614,0
"cases","NT","2022-01-30",5614,0
"cases","NT","2022-01-31",5865,251
"cases","NT","2022-02-01",6073,208
"cases","NT","2022-02-02",6221,148
"cases","NT","2022-02-03",6363,142
"cases","NT","2022-02-04",6550,187
"cases","NT","2022-02-05",6550,0
"cases","NT","2022-02-06",6550,0
"cases","NT","2022-02-07",6846,296
"cases","NT","2022-02-08",6919,73
"cases","NT","2022-02-09",7029,110
"cases","NT","2022-02-10",7126,97
"cases","NT","2022-02-11",7343,217
"cases","NT","2022-02-12",7343,0
"cases","NT","2022-02-13",7343,0
"cases","NT","2022-02-14",7678,335
"cases","NT","2022-02-15",7776,98
"cases","NT","2022-02-16",7907,131
"cases","NT","2022-02-17",7987,80
"cases","NT","2022-02-18",8085,98
"cases","NT","2022-02-19",8085,0
"cases","NT","2022-02-20",8085,0
"cases","NT","2022-02-21",8302,217
"cases","NT","2022-02-22",8424,122
"cases","NT","2022-02-23",8495,71
"cases","NT","2022-02-24",8594,99
"cases","NT","2022-02-25",8682,88
"cases","NT","2022-02-26",8682,0
"cases","NT","2022-02-27",8682,0
"cases","NT","2022-02-28",8797,115
"cases","NT","2022-03-01",8924,127
"cases","NT","2022-03-02",9007,83
"cases","NT","2022-03-03",9080,73
"cases","NT","2022-03-04",9122,42
"cases","NT","2022-03-05",9122,0
"cases","NT","2022-03-06",9122,0
"cases","NT","2022-03-07",9231,109
"cases","NT","2022-03-08",9325,94
"cases","NT","2022-03-09",9400,75
"cases","NT","2022-03-10",9466,66
"cases","NT","2022-03-11",9514,48
"cases","NT","2022-03-12",9514,0
"cases","NT","2022-03-13",9514,0
"cases","NT","2022-03-14",9590,76
"cases","NT","2022-03-15",9666,76
"cases","NT","2022-03-16",9737,71
"cases","NT","2022-03-17",9790,53
"cases","NT","2022-03-18",9843,53
"cases","NT","2022-03-19",9843,0
"cases","NT","2022-03-20",9843,0
"cases","NT","2022-03-21",9942,99
"cases","NT","2022-03-22",10005,63
"cases","NT","2022-03-23",10106,101
"cases","NT","2022-03-24",10235,129
"cases","NT","2022-03-25",10333,98
"cases","NT","2022-03-26",10333,0
"cases","NT","2022-03-27",10333,0
"cases","NT","2022-03-28",10547,214
"cases","NT","2022-03-29",10679,132
"cases","NT","2022-03-30",10779,100
"cases","NT","2022-03-31",10877,98
"cases","NT","2022-04-01",10951,74
"cases","NT","2022-04-02",10951,0
"cases","NT","2022-04-03",10951,0
"cases","NT","2022-04-04",11004,53
"cases","NT","2022-04-05",11004,0
"cases","NT","2022-04-06",11004,0
"cases","NT","2022-04-07",11004,0
"cases","NT","2022-04-08",11004,0
"cases","NT","2022-04-09",11004,0
"cases","NT","2022-04-10",11004,0
"cases","NT","2022-04-11",11136,132
"cases","NT","2022-04-12",11136,0
"cases","NT","2022-04-13",11136,0
"cases","NT","2022-04-14",11136,0
"cases","NT","2022-04-15",11136,0
"cases","NT","2022-04-16",11136,0
"cases","NT","2022-04-17",11136,0
"cases","NT","2022-04-18",11136,0
"cases","NT","2022-04-19",11217,81
"cases","NT","2022-04-20",11217,0
"cases","NT","2022-04-21",11217,0
"cases","NT","2022-04-22",11217,0
"cases","NT","2022-04-23",11217,0
"cases","NT","2022-04-24",11217,0
"cases","NT","2022-04-25",11286,69
"cases","NT","2022-04-26",11286,0
"cases","NT","2022-04-27",11286,0
"cases","NT","2022-04-28",11286,0
"cases","NT","2022-04-29",11286,0
"cases","NT","2022-04-30",11286,0
"cases","NT","2022-05-01",11286,0
"cases","NT","2022-05-02",11373,87
"cases","NT","2022-05-03",11373,0
"cases","NT","2022-05-04",11373,0
"cases","NT","2022-05-05",11373,0
"cases","NT","2022-05-06",11373,0
"cases","NT","2022-05-07",11373,0
"cases","NT","2022-05-08",11373,0
"cases","NT","2022-05-09",11426,53
"cases","NT","2022-05-10",11426,0
"cases","NT","2022-05-11",11426,0
"cases","NT","2022-05-12",11426,0
"cases","NT","2022-05-13",11426,0
"cases","NT","2022-05-14",11426,0
"cases","NT","2022-05-15",11426,0
"cases","NT","2022-05-16",11426,0
"cases","NT","2022-05-17",11426,0
"cases","NT","2022-05-18",11426,0
"cases","NT","2022-05-19",11426,0
"cases","NT","2022-05-20",11426,0
"cases","NT","2022-05-21",11426,0
"cases","NT","2022-05-22",11426,0
"cases","NT","2022-05-23",11436,10
"cases","NT","2022-05-24",11436,0
"cases","NT","2022-05-25",11436,0
"cases","NT","2022-05-26",11436,0
"cases","NT","2022-05-27",11436,0
"cases","NT","2022-05-28",11436,0
"cases","NT","2022-05-29",11436,0
"cases","NT","2022-05-30",11478,42
"cases","NT","2022-05-31",11478,0
"cases","NT","2022-06-01",11478,0
"cases","NT","2022-06-02",11478,0
"cases","NT","2022-06-03",11478,0
"cases","NT","2022-06-04",11478,0
"cases","NT","2022-06-05",11478,0
"cases","NT","2022-06-06",11502,24
"cases","NT","2022-06-07",11502,0
"cases","NT","2022-06-08",11502,0
"cases","NT","2022-06-09",11502,0
"cases","NT","2022-06-10",11502,0
"cases","NT","2022-06-11",11508,6
"cases","NU","2020-01-31",0,0
"cases","NU","2020-02-01",0,0
"cases","NU","2020-02-02",0,0
"cases","NU","2020-02-03",0,0
"cases","NU","2020-02-04",0,0
"cases","NU","2020-02-05",0,0
"cases","NU","2020-02-06",0,0
"cases","NU","2020-02-07",0,0
"cases","NU","2020-02-08",0,0
"cases","NU","2020-02-09",0,0
"cases","NU","2020-02-10",0,0
"cases","NU","2020-02-11",0,0
"cases","NU","2020-02-12",0,0
"cases","NU","2020-02-13",0,0
"cases","NU","2020-02-14",0,0
"cases","NU","2020-02-15",0,0
"cases","NU","2020-02-16",0,0
"cases","NU","2020-02-17",0,0
"cases","NU","2020-02-18",0,0
"cases","NU","2020-02-19",0,0
"cases","NU","2020-02-20",0,0
"cases","NU","2020-02-21",0,0
"cases","NU","2020-02-22",0,0
"cases","NU","2020-02-23",0,0
"cases","NU","2020-02-24",0,0
"cases","NU","2020-02-25",0,0
"cases","NU","2020-02-26",0,0
"cases","NU","2020-02-27",0,0
"cases","NU","2020-02-28",0,0
"cases","NU","2020-02-29",0,0
"cases","NU","2020-03-01",0,0
"cases","NU","2020-03-02",0,0
"cases","NU","2020-03-03",0,0
"cases","NU","2020-03-04",0,0
"cases","NU","2020-03-05",0,0
"cases","NU","2020-03-06",0,0
"cases","NU","2020-03-07",0,0
"cases","NU","2020-03-08",0,0
"cases","NU","2020-03-09",0,0
"cases","NU","2020-03-10",0,0
"cases","NU","2020-03-11",0,0
"cases","NU","2020-03-12",0,0
"cases","NU","2020-03-13",0,0
"cases","NU","2020-03-14",0,0
"cases","NU","2020-03-15",0,0
"cases","NU","2020-03-16",0,0
"cases","NU","2020-03-17",0,0
"cases","NU","2020-03-18",0,0
"cases","NU","2020-03-19",0,0
"cases","NU","2020-03-20",0,0
"cases","NU","2020-03-21",0,0
"cases","NU","2020-03-22",0,0
"cases","NU","2020-03-23",0,0
"cases","NU","2020-03-24",0,0
"cases","NU","2020-03-25",0,0
"cases","NU","2020-03-26",0,0
"cases","NU","2020-03-27",0,0
"cases","NU","2020-03-28",0,0
"cases","NU","2020-03-29",0,0
"cases","NU","2020-03-30",0,0
"cases","NU","2020-03-31",0,0
"cases","NU","2020-04-01",0,0
"cases","NU","2020-04-02",0,0
"cases","NU","2020-04-03",0,0
"cases","NU","2020-04-04",0,0
"cases","NU","2020-04-05",0,0
"cases","NU","2020-04-06",0,0
"cases","NU","2020-04-07",0,0
"cases","NU","2020-04-08",0,0
"cases","NU","2020-04-09",0,0
"cases","NU","2020-04-10",0,0
"cases","NU","2020-04-11",0,0
"cases","NU","2020-04-12",0,0
"cases","NU","2020-04-13",0,0
"cases","NU","2020-04-14",0,0
"cases","NU","2020-04-15",0,0
"cases","NU","2020-04-16",0,0
"cases","NU","2020-04-17",0,0
"cases","NU","2020-04-18",0,0
"cases","NU","2020-04-19",0,0
"cases","NU","2020-04-20",0,0
"cases","NU","2020-04-21",0,0
"cases","NU","2020-04-22",0,0
"cases","NU","2020-04-23",0,0
"cases","NU","2020-04-24",0,0
"cases","NU","2020-04-25",0,0
"cases","NU","2020-04-26",0,0
"cases","NU","2020-04-27",0,0
"cases","NU","2020-04-28",0,0
"cases","NU","2020-04-29",0,0
"cases","NU","2020-04-30",0,0
"cases","NU","2020-05-01",0,0
"cases","NU","2020-05-02",0,0
"cases","NU","2020-05-03",0,0
"cases","NU","2020-05-04",0,0
"cases","NU","2020-05-05",0,0
"cases","NU","2020-05-06",0,0
"cases","NU","2020-05-07",0,0
"cases","NU","2020-05-08",0,0
"cases","NU","2020-05-09",0,0
"cases","NU","2020-05-10",0,0
"cases","NU","2020-05-11",0,0
"cases","NU","2020-05-12",0,0
"cases","NU","2020-05-13",0,0
"cases","NU","2020-05-14",0,0
"cases","NU","2020-05-15",0,0
"cases","NU","2020-05-16",0,0
"cases","NU","2020-05-17",0,0
"cases","NU","2020-05-18",0,0
"cases","NU","2020-05-19",0,0
"cases","NU","2020-05-20",0,0
"cases","NU","2020-05-21",0,0
"cases","NU","2020-05-22",0,0
"cases","NU","2020-05-23",0,0
"cases","NU","2020-05-24",0,0
"cases","NU","2020-05-25",0,0
"cases","NU","2020-05-26",0,0
"cases","NU","2020-05-27",0,0
"cases","NU","2020-05-28",0,0
"cases","NU","2020-05-29",0,0
"cases","NU","2020-05-30",0,0
"cases","NU","2020-05-31",0,0
"cases","NU","2020-06-01",0,0
"cases","NU","2020-06-02",0,0
"cases","NU","2020-06-03",0,0
"cases","NU","2020-06-04",0,0
"cases","NU","2020-06-05",0,0
"cases","NU","2020-06-06",0,0
"cases","NU","2020-06-07",0,0
"cases","NU","2020-06-08",0,0
"cases","NU","2020-06-09",0,0
"cases","NU","2020-06-10",0,0
"cases","NU","2020-06-11",0,0
"cases","NU","2020-06-12",0,0
"cases","NU","2020-06-13",0,0
"cases","NU","2020-06-14",0,0
"cases","NU","2020-06-15",0,0
"cases","NU","2020-06-16",0,0
"cases","NU","2020-06-17",0,0
"cases","NU","2020-06-18",0,0
"cases","NU","2020-06-19",0,0
"cases","NU","2020-06-20",0,0
"cases","NU","2020-06-21",0,0
"cases","NU","2020-06-22",0,0
"cases","NU","2020-06-23",0,0
"cases","NU","2020-06-24",0,0
"cases","NU","2020-06-25",0,0
"cases","NU","2020-06-26",0,0
"cases","NU","2020-06-27",0,0
"cases","NU","2020-06-28",0,0
"cases","NU","2020-06-29",0,0
"cases","NU","2020-06-30",0,0
"cases","NU","2020-07-01",0,0
"cases","NU","2020-07-02",0,0
"cases","NU","2020-07-03",0,0
